sentence,label
凭借S7世界总决赛帅气的开幕式，Riot荣获艾美奖「最佳视觉设计」,娱乐
父母爱情：安杰不让看，江德福非得看，最后哭笑不得！,娱乐
偶遇郑爽逛商场，本人超级温柔还给了签名笑容满分,娱乐
90后演员扛把子张一山，网友：明明可以靠脸吃饭，偏偏要靠实力,娱乐
刀郎近况如何？,娱乐
"毛不易果然是机智boy, 张绍刚一提蔡徐坤，结果请君入瓮",娱乐
孙红雷、黄磊合作，忽悠王迅，被王迅看穿 黄磊计策失败,娱乐
周慧敏出席演唱会尾场，网友：这项链都掉到下半身了，真厉害！,娱乐
宋祖儿的“樱桃小嘴”才是合照利器，别的女星都不敢咧嘴笑！,娱乐
真正的古装男神，当年这些帅哥有没有迷到你,娱乐
他玩命也要演好角色，一个小细节昭示出赵丽颖对他有多么的崇拜！,娱乐
张翰微博高调表白张钧甯：有你的世界，一切才恢复色彩！,娱乐
女神蒋欣，初夏写真率性优雅,娱乐
在娱乐圈里越来越漂亮，越老越红的演员，江珊50岁为什么还这么美,娱乐
唐嫣盛装出席新剧发布会，网友直呼：脸好像有点胖了呢！,娱乐
32岁的林鹏出席活动，网友：紧身裙大秀完美身姿，穿得很有层次！,娱乐
爱着你依恋你，失去你的时候，就让我《一个人醉》一个人等待！,娱乐
你一定不知道的漫威最强的二人组——罗素兄弟,娱乐
1988年的龙年春晚央视请来了师徒四人！最好看的一期春晚,娱乐
陈慧琳出席某活动，网友：这么多年过去了气质还是一如既往的好,娱乐
李宇春亮相戛纳电影节被众多媒体围拍,娱乐
斗鱼一姐冯提莫开车根本停不下来：是时候展示我的身高了,娱乐
关晓彤粉色仙女裙，胸前的薄纱隐约透着一股性感，鹿晗真是赚到了,娱乐
当初她向张杰求婚被婉拒，如今张杰把她宠成孩子,娱乐
童年动漫中六个让人细思极恐的穿帮镜头，导演以为观众都是傻子吗,娱乐
周立波案庭审再次延期，网友：上次是不是高兴的太早了,娱乐
美主持人与狗一起播报天气,娱乐
Baby关注蔡徐坤，蔡徐坤缺席《跑男》录制，比范丞丞厉害,娱乐
明星也会有脚臭吗？,娱乐
杨幂白色吊带裙风情万种，大秀锁骨展现熟女魅力,娱乐
成龙不见吴卓林的理由：怕林凤娇伤心，怕吴绮莉知道他关心女儿,娱乐
必看的鬼才导演昆汀高分恶趣味神作！,娱乐
杨颖越来越好看了，换个丸子头颜值重回18岁，苹果肌好饱满,娱乐
吴卓林至今未归，吴绮莉母亲节反思自己，疑似劝吴卓林接受事实,娱乐
尴尬！范冰冰抵达戛纳，无奈给李冰冰粉丝签名,娱乐
第71届戛纳电影节正式开幕，你最满意的红毯造型是？,娱乐
怎么评价田馥甄的新歌《爱了很久的朋友》？,娱乐
欧豪学历，马思纯学历，周冬雨学历，胡夏学历，差距还是挺大的！,娱乐
花好几百去看演唱会，连人都看不到，只能看大屏幕，你觉得值吗？,娱乐
LOL退役主播笑笑慧慧离婚后续 内幕惊呆网友！,娱乐
亚视旧将陈炜颜值高演技好，为何在TVB混得不如田蕊妮？,娱乐
马苏范冰冰女王范走红毯，李宇春黑翅膀如凤凰般更亮眼！,娱乐
6部日本影片4部国际首映，只在6月的上海国际电影节！,娱乐
当明星遇上旧爱，范冰冰冷漠邓超尴尬，他和初恋现任三人大方合照,娱乐
太暖心了！李小璐曾养过一只泰迪，并称自己为泰迪宝宝的妈妈,娱乐
农村嫂子和小叔子抢着拉耧，婆婆说了啥？一家人笑翻了！,娱乐
《纸短情长》火了，原唱烟把儿乐队却在各地酒吧巡演,娱乐
她为了自己喜欢的人独身守望40年，最终的结局使她终生难忘,娱乐
吴映洁出席活动，网友：古灵精怪的她是那么聪明可爱！,娱乐
确认过眼神，是认真的吗？老外居然拿李冰冰照片给范冰冰签,娱乐
欧弟晒妻子二胎B超照 感慨陪着做产检比医生还紧张,娱乐
《跑男》里所有人都喝酸奶，为什么他从来不喝？网友：够敬业！,娱乐
扎心了！89年的蒋梦婕被99年的王俊凯喊“阿姨”,娱乐
心理测试——你会是《魔都风云》里的谁~,娱乐
为什么神盾局特工有毁灭地球的人灭霸，到复仇者联盟里地球没有被摧毁？,娱乐
刚测出怀孕能不能去看电影？,娱乐
关晓彤晒美照纪念与鹿晗相恋七个月，低调秀恩爱一个细节太甜了,娱乐
林心如心疼大S痛失第三胎隔空喊话 被问二胎直接跳过,娱乐
陈光标之前那么高调，为什么最近不出来了？,娱乐
继《微微一笑很倾城》后，又一部剧热播，网友：一口气看完八集！,娱乐
时隔6年邓超孙俪一家故海重游，网友评论：面朝大海超俪嗨等花开,娱乐
奚梦瑶自从摔倒后争议不断，这次又因在国外掀裙子惹上麻烦,娱乐
"同是出自步步高, 为何vivo总被OPPO压一头？",娱乐
努力，是为了遇见更好的自己,娱乐
和珅只会贪？比你有才还比你努力,娱乐
陈晓旭骨灰安放仪式，光阴似箭，转眼十一年，永远缅怀“林妹妹”,娱乐
《阳光灿烂的日子》里宁静“壮”得不符合国人审美，为什么还是觉得很好看？,娱乐
《甄嬛传》中皇后为何没在宫外除掉甄嬛？,娱乐
如何评价古巨基演唱会掉下高台后的表现？,娱乐
《三生三世》里为什么白浅的地位这么高？,娱乐
张震开启戛纳之旅——“专心享受影展氛围”,娱乐
傅作义投共傅作义通和谈蒋介石得知后大骂“娘西匹”,娱乐
他通宵拍戏，拍的什么戏闭口不谈，难道拍摄《白夜追凶》第二季？,娱乐
憨豆先生搭顺风车，即使没有一句台词，居然也可以让我爆笑！,娱乐
《父母爱情》梅婷“5个孩子”现状：亚菲变网红脸，卫民撞脸张亮,娱乐
180506 正宇哥今日举办婚礼 饱饱送“奇怪”祝福：恭喜发财！,娱乐
3周年！汪峰和章子怡再上热搜，网友评论却很扎心,娱乐
鹿晗现身苏州，录制跑男的他竟如此呆萌！,娱乐
现在中国最火的欧美歌星是谁？,娱乐
锋菲恋要“凉凉”？谢贤怒斥王菲：你连亲妈都当不好，还想当后妈,娱乐
马苏亮相红毯，网友：看了你的下半身想知道你是怎么走路的？,娱乐
为什么冯小刚会说后悔捧红了王宝强？,娱乐
小男孩李成宇一首《明天你好》嗨翻全场，太振憾了,娱乐
郭德纲现任老婆王惠号称德云社大管家 她到底是怎样一个人？,娱乐
李湘女儿与赵薇女儿同是8岁，待遇却天差一别，网友吐槽：没法比,娱乐
娄艺潇出席活动，网友：一菲真是越看越有女人味啦！,娱乐
薛之谦——颜值、技能与才华并存的乐坛唱作歌手,娱乐
张震凭什么当选本届戛纳唯一的华人评审？,娱乐
李诞为什么会火？,娱乐
空姐偶遇彭于晏，性感健硕身材惹空姐争相合影！,娱乐
她曾经与胡歌合作一炮而红，被成龙力捧，如今却沦落到三四线！,娱乐
如何评价叶德娴的演技？,娱乐
是毛晓彤美还是关晓彤美？,娱乐
为什么鹿晗和angelababy上热搜被骂，武大靖和惠若琪上热搜被赞？,娱乐
娱乐圈最甜姐弟恋，这几对腻死人！,娱乐
星爷的那句“他好像一条狗”，你是怎么理解的,娱乐
《我的父亲我的兵》付子龙要求孟德怀继续假装投靠日本人,娱乐
胡静穿黑裙亮相某活动，网友：项链是真的很好看！,娱乐
国内未来几个最有可能得诺贝尔文学奖的作家,娱乐
刘亦菲8岁、15岁、18岁、24岁、30岁，你被几岁的她惊艳到了？,娱乐
徐帆出席活动，网友：老实讲，我确实被她身边的那位美女惊艳到了,娱乐
十大温馨感人电影，笔记君建议你一定不要错过！,娱乐
洪三元的朋友都死了，胡坤死得心塞，老乞丐死得风光，而他最凄惨,娱乐
特种兵被黑社会埋伏，没想到特种兵一秒打爆对面！,娱乐
吴尊自曝妈妈患癌去世，他性情大变和妻子吵两年，终悟出婚姻真谛,娱乐
跑男兄弟真是互相伤害不留余地，郑恺邓超互怼了解一下,娱乐
上映首日票房700万，闫妮也无奈，又一部因名字扑街的电影？,娱乐
唐嫣这么长时间没有露面，到底偷偷在家干什么呢？笑得这么开心,娱乐
又有两部剧将要翻拍，这是要有多大的勇气？,娱乐
韩东君与“死对头”陈瑶飞机上发合照，猝不及防的一波“狗粮”,娱乐
林允回应女粉表白，说了4个字，好暧昧的感觉！,娱乐
欧阳靖暗中观察张艺兴，确认过眼神 都是有balance的人！,娱乐
谭咏麟粉丝为什么不承认四大天王超越谭咏麟的事实？,娱乐
有什么娱乐圈的好看甜宠文？,娱乐
千亿阔太原来是狗仔？好友逆袭嫁67岁大亨，郑秀文一句话揭内情,娱乐
嘲讽哈佛女孩，编剧六六你别三观丢人了！,娱乐
粉友们，好久不见,娱乐
名模杜鹃出席某活动，网友：这个表情怎么看得那么像幽怨呢！,娱乐
你有看过三遍以上的电视剧吗？,娱乐
陈赫被教练改名为“陈好”，邓超捂嘴狂笑，赫赫11个字缓解尴尬,娱乐
长相英气的女艺人有哪些？,娱乐
人肉漂移！《恋如雨止》电影MV公开,娱乐
欧阳娜娜因陈红儿子被富二代闺蜜撕上热搜？新晋塑料姐妹诞生,娱乐
印度电影《起跑线》聚焦了儿童教育问题让中国观众产生了强烈共鸣,娱乐
大张伟自曝焦虑痛苦十几年？他的歌和段子其实一直都是自我治疗……,娱乐
李小冉出席活动，网友：她的异性缘不错！,娱乐
《亮剑》孔捷败给山本被撤职，李云龙败给山本为什么没事？,娱乐
倪妮24岁才出道？看来只要努力，现在逐梦演艺圈也不晚！,娱乐
Yazmin Oukhellou在布伦特伍德的糖屋拍摄TOWIE阿拉伯主题之夜,娱乐
白夜追凶中为什么叶方舟在关队从接触到乔森以后就急着杀他？,娱乐
邱淑贞出席某活动 网友：一袭黑衣，这是又要去做大姐大吗？,娱乐
宋小宝相亲遇上劫匪，结果相亲对象把劫匪给制服了 宋小宝尴尬了,娱乐
那英她有什么作品可以和刀郎比？,娱乐
有没有那种特别虐或特别甜的小说？,娱乐
高圆圆的6岁，16岁，25岁，33岁，39岁，你被几岁的她惊艳到了？,娱乐
张熙晒自拍照，网友：我觉得你的锁骨可以养鱼啦,娱乐
63岁李秀明和65岁龚雪，网友：没有打玻尿酸的脸，看着就是舒服,娱乐
今天，成龙一首歌将无数人带进那个令人感动的岁月，鹿晗也在其中,娱乐
《小美好》后又一部青春剧，主演演技在线，上演甜酸异地恋,娱乐
中国最具票房号召力导演排行，吴京虽然很强，但是却比不过他俩,娱乐
两版《泡沫之夏》欧辰绿蕾丝为夏沫扎头发，镜头下都暴露一个秘密,娱乐
网络喜剧大电影《城市套路深》在宜开机,娱乐
曹德旺：儿子出差坐经济舱，住招待所！这一点让我很感动！,娱乐
都是演员，古力娜扎和赵丽颖谁演技更好？,娱乐
陈羽凡白百何低调现身 网友：因为孩子吧！,娱乐
泰国迎宾强颜笑引网友热议：变脸比翻书还快,娱乐
谢娜获两项吉尼斯世界纪录遭网友吐槽：这纪录的骄傲点在哪？,娱乐
杨洋和张翰同框，27岁的肖奈大神输给了34岁的鱼塘塘主？,娱乐
黄圣依离开民宿前默默做了2件事，一秒看出什么叫书香门第,娱乐
王大陆微博艾特鹿晗，直言他非常可怕！,娱乐
乔振宇 最喜欢 雪花女神龙 中 他的表演,娱乐
美的姿态是凭五官感知还是心灵默许？,娱乐
《温暖的尸体》只要长得帅丧尸也能撩到妹,娱乐
刘德华休闲装帅气现身与观众们打招呼，网友：这裤子要火了,娱乐
周五竞彩 马赛抢分战意足,体育
华夏高薪挖来防守悍将，防线反而变成漏勺！佩帅都快被搞下课！,体育
2018中超联赛的冠军，会花落谁家？大家都看好哪家夺冠？,体育
Kappa和Montaigne Market合作推出短期展览,体育
球场巡礼！在不在现场都有福利,体育
早场苏超都一波，必红？,体育
如果勇士今年夺不了冠军，杜兰特今夏是否还会选择效力勇士？,体育
伊涅斯塔、皮尔洛、齐达内三位大师，哪位的中场指挥和调度能力更全面？,体育
西绝X因素，极品3D成为火箭取胜关键,体育
NBA球队间的恩怨史，乔丹成为多支球队梦魇,体育
保罗今晚迎双喜！哈登感激送祝福，爵士队主帅低头认输,体育
中国男篮伊朗出最强阵容，易建联，郭艾伦领衔，势必绝地反击,体育
2018国际田联钻石联赛上海站前瞻苏炳添现身体育场冬日娜随行左右,体育
瑞典世乒赛中国女队夺冠，如何看待新闻发布会上石川佳纯充当中国翻译？,体育
国足新一期集训名单提前出炉？国安四将入选让球迷大呼意外！,体育
NBA西决畅想,体育
骑士的勒夫与热火的波什相比，谁更配得上“巨头”之称？,体育
中国大陆身材最标准的女星是谁？,体育
放弃欧洲“土豪”哄抢，“排坛梅西”朱婷回国归队,体育
季后赛全乱套了！哈登1分王被老詹抢走，库里3分球居然输给菜鸟,体育
是这支球队？詹姆斯未来下家他们排第一！是意料之外又是情理之中,体育
近5轮6球6助攻！中超豪门弃将实力打脸老东家，球迷都开始想念他,体育
如果朱婷下赛季将回国落户天津参加排超联赛，与李莹盈双剑合璧，对此你期待吗？,体育
德安东尼：我相信，我们能做到以前没有做到的事,体育
媒体晒出火箭队2015年和2018年西决首发阵容对比图，哪个阵容实力更强？,体育
